1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0.5326521525473684,0.4784005444175438,0.8877535875789473,0.3649653637824561,0.3501694706561403,0.6707471550596491,0.6164955469298246,0.8433659081999999,0.8630937657017543,0.9617330532105263,1.306970559491228,0.9568010888350876,1.563432707014035,0.4931964375438596,1.6423441370210525,0.8926855519543859,0.6312914400561404,0.5895545411368421,0.5295073193543859,0.9825909018947369,0.40395403744561403,0.38757752241403504,0.7424020147649123,0.682354792982456,0.9334613568,0.9552967101754386,1.0644734770526314,1.446592161122807,1.0590146387087718,1.7304517550035086,0.5458838343859649,1.817793168505263,0.9880497402385965,0.698731308014035,0.43049667827368426,0.3866497943754386,0.7174944637894738,0.2949699462245614,0.2830117051614035,0.5421069281964913,0.49826004429824566,0.6816197406000001,0.697564062017544,0.7772856691052632,1.0563112939122807,0.7732995887508772,1.2635874723403508,0.3986080354385965,1.3273647580105263,0.7214805441438598,0.5102182853614036
0.5160860958315789,0.4635217712561403,0.8601434930526315,0.3536145471438596,0.33927882225964906,0.6498861947508772,0.5973218701754386,0.8171363183999999,0.836250618245614,0.9318221174736842,1.2663223647719297,0.9270435425122806,1.5148082627649122,0.47785749614035083,1.5912654621473683,0.864922068014035,0.6116575950596491,0.5620147961684211,0.5047725484105262,0.9366913269473683,0.38508421218947364,0.36947269007368416,0.7077223359157895,0.6504800881578947,0.8898567605999999,0.9106721234210525,1.0147489375263157,1.3790177868947366,1.0095450968210524,1.6496175035684209,0.5203840705263157,1.7328789548526315,0.9418951676526315,0.6660916102736841,0.4122176525052632,0.37023252123157896,0.6870294208421054,0.2824454285684211,0.27099493822105264,0.5190888957473685,0.47710376447368424,0.6526779498,0.667945270263158,0.7442818725789474,1.0114599806842106,0.7404650424631579,1.2099351467052633,0.3816830115789474,1.271004428557895,0.6908462509578949,0.4885542548210527
0.5021919841263158,0.45104280055789475,0.8369866402105264,0.34409450764210525,0.33014473030526315,0.6323899059368422,0.5812407223684211,0.7951373082000001,0.8137370113157895,0.9067355268947368,1.2322303314210525,0.9020856011157895,1.4740264719263159,0.46499257789473686,1.5484252843894737,0.8416365659894738,0.5951904997052632,0.5460349441263159,0.4904202738912281,0.9100582402105264,0.374135054308772,0.35896741697192985,0.6875995592701756,0.6319848890350878,0.8645553282,0.8847788446491229,0.9858964268947369,1.3398079647543861,0.9808405477824562,1.6027136785929825,0.5055879112280702,1.683607744389474,0.9151141193228072,0.6471525263719299,0.4028218916210527,0.3617937359929825,0.6713698193684211,0.27600759240701755,0.26481809541754386,0.5072571968561405,0.4662290412280702,0.6378013284,0.6527206577192983,0.7273173043157896,0.9884055674035088,0.723587471985965,1.182356848554386,0.37298323298245617,1.242034165831579,0.6750996516982457,0.47741853821754393
0.5059327066105264,0.4544025235298246,0.8432211776842106,0.3466575952701755,0.3326039089754386,0.6371004453614036,0.5855702622807017,0.8010601188,0.8197983671929825,0.9134896091578948,1.2414089560350878,0.9088050470596492,1.4850061851438596,0.46845620982456143,1.5599591787157896,0.8479057397824562,0.5996239485754387,0.544844955031579,0.4893514873894737,0.9080749250526317,0.37331969141052634,0.3581851093263158,0.6861010544842107,0.6306075868421053,0.8626711788,0.8828506215789474,0.9837478354736843,1.3368880841052633,0.9787029747789474,1.599220840231579,0.5044860694736842,1.6799386113473687,0.9131197857473685,0.6457421689263159,0.40230939562105267,0.3613334386596491,0.6705156593684211,0.27565643774035087,0.2644811767508772,0.5066118315228071,0.46563587456140354,0.6369898764,0.6518902243859649,0.7263919643157895,0.9871480540701754,0.7226668773192982,1.1808525778877192,0.3725086996491228,1.240453969831579,0.6742407463649123,0.47681113555087723
0.5134141515789474,0.4611219694736842,0.855690252631579,0.3517837705263158,0.3375222663157895,0.6465215242105264,0.5942293421052632,0.81290574,0.8319210789473686,0.9269977736842107,1.259766205263158,0.9222439389473684,1.5069656115789476,0.4753834736842106,1.5830269673684212,0.8604440873684212,0.6084908463157895,0.5428049741052632,0.48751928229824554,0.9046749568421052,0.37192192670175434,0.35684401075438593,0.6835321896140351,0.6282464978070175,0.8594412089999999,0.8795450969298245,0.9800645365789473,1.331882575350877,0.9750385645964911,1.5932331184385964,0.502597198245614,1.6736486701578945,0.9097009288245613,0.643324413754386,0.4193925972631579,0.3766766845789474,0.6989876621052632,0.28736159442105264,0.2757118000526316,0.5281240113684211,0.48540809868421053,0.664038279,0.6795713381578947,0.7572366339473684,1.0290651692105264,0.7533533691578947,1.230994938263158,0.38832647894736844,1.2931271748947368,0.7028709268947368,0.4970578930526316
0.5441415142736842,0.4887196933754386,0.9069025237894737,0.37283770422456136,0.35772266216140347,0.6852152401964913,0.6297934192982456,0.8615573975999999,0.8817107870175438,0.9824777341052631,1.3351620489122806,0.9774393867508772,1.5971561113403507,0.5038347354385965,1.6777696690105264,0.9119408711438597,0.6449084613614035,0.5553848576842106,0.49881788143859657,0.9256414294736843,0.3805414765614036,0.3651141194035088,0.6993735244912282,0.6428065482456141,0.8793593580000001,0.8999291675438598,1.002778215263158,1.3627498822807018,0.9976357628771931,1.6301574063508775,0.5142452385964913,1.712436644526316,0.9307838818596492,0.6582339054035089,0.45304650416842107,0.4069028787438596,0.7550775069473684,0.31042075285614035,0.29783612774035084,0.5705030052491228,0.5243593798245614,0.7173236316,0.7341031317543859,0.8180006325263157,1.11164188522807,0.8138057574877192,1.3297753872350877,0.4194875038596491,1.3968933878526315,0.7592723819859649,0.5369440049403509
0.5880950026105264,0.5281964375298246,0.9801583376842106,0.40295398327017545,0.3866180109754386,0.7405640773614036,0.6806655122807017,0.9311504208,0.9529317171929825,1.0618381991578947,1.4430108860350876,1.0563928750596492,1.7261677391438597,0.5445324098245614,1.8132929247157896,0.9856036617824562,0.6970014845754386,0.5982244609263159,0.5372941917578948,0.9970407682105265,0.4098945380421053,0.39327719190526317,0.7533196915368422,0.6923894223684212,0.9471887298000001,0.9693451913157896,1.080127498894737,1.4678655754210528,1.0745883835157897,1.755899575126316,0.5539115378947369,1.844525421189474,1.002579883589474,0.7090067685052632,0.5165960138526317,0.46397975318245616,0.8609933564210528,0.3539639354175439,0.33961404614385965,0.650528313740351,0.5979120530701755,0.8179436886000001,0.8370768742982457,0.9327428027894737,1.2675735525087721,0.9279595063649123,1.5163049665859651,0.4783296424561404,1.5928377093789476,0.8657766528456141,0.6122619423438598
0.631914893431579,0.567553191322807,1.0531914890526317,0.432978723277193,0.4154255317929824,0.7957446806175439,0.731382978508772,1.0005319146,1.0239361699122806,1.1409574464736842,1.5505319144385965,1.135106382645614,1.8547872334982456,0.5851063828070175,1.9484042547473686,1.0590425528807017,0.7489361699929825,0.6504139777263158,0.5841681096245613,1.0840232962105263,0.44565402177543856,0.4275869668385964,0.8190398238035088,0.7527939557017543,1.0298221314,1.0539115379824562,1.1743585708947368,1.5959231860877192,1.1683362192491227,1.909085471659649,0.6022351645614035,2.0054430979894735,1.0900456478561402,0.7708610106385965,0.580828851663158,0.5216703575122807,0.9680480861052633,0.39797532428771937,0.3818411895192983,0.7314141095017546,0.6722556153508773,0.9196456818000001,0.9411578614912282,1.0487187599473686,1.4251819045438598,1.0433407150245615,1.7048402405298246,0.5378044922807018,1.790888959294737,0.9734261310280703,0.6883897501192984
0.6741316178526315,0.6054700641824561,1.1235526964210525,0.4619049974175438,0.4431791191438596,0.8489064817403509,0.7802449280701753,1.0673750616,1.0923428992982456,1.2171820877894735,1.6541192475087718,1.2109401283649122,1.9787011375859647,0.6241959424561403,2.0785724883789474,1.129794655845614,0.7989708063438596,0.7015835038736842,0.6301259247754386,1.1693058397894738,0.48071462302456136,0.4612261923614035,0.8834755233964913,0.8120179442982456,1.1108405477999999,1.1368251220175438,1.266747993105263,1.7214780419122806,1.2602518495508772,2.059277506740351,0.6496143554385965,2.1632158036105262,1.1758019833438595,0.8315063749614034,0.6503574819789474,0.5841173680736842,1.083929136631579,0.4456153117263158,0.42754982611578946,0.8189686810105264,0.7527285671052631,1.0297326798,1.0538199939473685,1.1742565646842105,1.595784562263158,1.1682347361473684,1.9089196461789473,0.6021828536842105,2.005268902768421,1.0899509651684212,0.7707940527157895
0.7216922315368423,0.6481865412877194,1.202820385894737,0.4944928253122808,0.4744458188807018,0.9087976248982458,0.8352919346491229,1.1426793666000001,1.169408708508772,1.3030554180526317,1.7708189014561404,1.2963730825754387,2.1183003462701757,0.6682335477192983,2.2252177139052636,1.20950272137193,0.8553389410807019,0.7364331810947369,0.6614260978350878,1.2273886351578949,0.5045931055649123,0.4841366283122807,0.9273603021192983,0.8523532188596492,1.1660192034,1.1932945064035088,1.3296710214210528,1.806988823982456,1.3228521956701755,2.1615677630280703,0.6818825750877193,2.2706689750421054,1.234207460908772,0.8728096961122808,0.7156153117894737,0.6427285670701753,1.1926921863157895,0.49032900992982453,0.47045080682456136,0.9011452074385965,0.8282584627192981,1.133057577,1.1595618478070175,1.2920832018421051,1.755907940964912,1.2854571341403507,2.1004634614561404,0.6626067701754386,2.2064805446842106,1.1993182540175438,0.8481366658245614
